timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585937801709,120393,POST send,502,Bad Gateway,Thread Group 1-9,text,false,,408,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,120393,0,190
1585937801706,120483,POST save,502,Bad Gateway,Thread Group 1-36,text,false,,601,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,387,0,176
1585937801706,387,POST save-0,302,Found,Thread Group 1-36,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,387,0,176
1585937802094,120095,POST save-1,502,Bad Gateway,Thread Group 1-36,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120095,0,0
1585937801699,120502,POST save,502,Bad Gateway,Thread Group 1-23,text,false,,601,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,407,0,191
1585937801699,407,POST save-0,302,Found,Thread Group 1-23,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,407,0,191
1585937802107,120094,POST save-1,502,Bad Gateway,Thread Group 1-23,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120094,0,0
1585937919488,2749,POST send,200,OK,Thread Group 1-98,text,true,,12694,372,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1975,0,0
1585937919488,1975,POST send-0,302,Found,Thread Group 1-98,text,true,,193,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,1975,0,0
1585937921464,773,POST send-1,200,OK,Thread Group 1-98,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,773,0,74
1585937802089,120170,GET,502,Bad Gateway,Thread Group 1-22,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120170,0,80
1585937802088,120175,GET,502,Bad Gateway,Thread Group 1-4,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120175,0,81
1585937802108,120171,GET,502,Bad Gateway,Thread Group 1-7,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120171,0,78
1585937801684,120640,DELETE URL,502,Bad Gateway,Thread Group 1-20,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,549,0,197
1585937801684,549,DELETE URL-0,302,Found,Thread Group 1-20,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,549,0,197
1585937802234,120090,DELETE URL-1,502,Bad Gateway,Thread Group 1-20,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120090,0,0
1585937802205,120165,GET,502,Bad Gateway,Thread Group 1-24,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120164,0,72
1585937801706,120726,DELETE URL,502,Bad Gateway,Thread Group 1-32,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,634,0,182
1585937801706,634,DELETE URL-0,302,Found,Thread Group 1-32,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,634,0,182
1585937802341,120091,DELETE URL-1,502,Bad Gateway,Thread Group 1-32,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120091,0,0
1585937801692,120763,DELETE URL,502,Bad Gateway,Thread Group 1-12,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,664,0,207
1585937801692,664,DELETE URL-0,302,Found,Thread Group 1-12,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,664,0,207
1585937802357,120098,DELETE URL-1,502,Bad Gateway,Thread Group 1-12,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120098,0,0
1585937801715,120749,DELETE URL,502,Bad Gateway,Thread Group 1-34,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,656,0,170
1585937801715,656,DELETE URL-0,302,Found,Thread Group 1-34,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,656,0,170
1585937802372,120092,DELETE URL-1,502,Bad Gateway,Thread Group 1-34,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120092,0,0
1585937801711,120766,DELETE URL,502,Bad Gateway,Thread Group 1-29,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,661,0,175
1585937801711,661,DELETE URL-0,302,Found,Thread Group 1-29,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,661,0,175
1585937802372,120105,DELETE URL-1,502,Bad Gateway,Thread Group 1-29,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120105,0,0
1585937801699,120786,DELETE URL,502,Bad Gateway,Thread Group 1-25,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,675,0,198
1585937801699,675,DELETE URL-0,302,Found,Thread Group 1-25,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,675,0,198
1585937802375,120110,DELETE URL-1,502,Bad Gateway,Thread Group 1-25,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120110,0,0
1585937921460,1034,POST save,200,OK,Thread Group 1-90,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,212,0,76
1585937921460,212,POST save-0,302,Found,Thread Group 1-90,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,212,0,76
1585937921673,821,POST save-1,200,OK,Thread Group 1-90,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,821,0,0
1585937802305,120202,GET,502,Bad Gateway,Thread Group 1-15,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120202,0,85
1585937921449,1060,POST save,200,OK,Thread Group 1-92,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,224,0,77
1585937921449,224,POST save-0,302,Found,Thread Group 1-92,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,224,0,77
1585937921674,835,POST save-1,200,OK,Thread Group 1-92,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,835,0,0
1585937801688,120886,DELETE URL,502,Bad Gateway,Thread Group 1-13,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,792,0,213
1585937801688,792,DELETE URL-0,302,Found,Thread Group 1-13,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,792,0,213
1585937802481,120093,DELETE URL-1,502,Bad Gateway,Thread Group 1-13,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120093,0,0
1585937921454,1125,POST save,200,OK,Thread Group 1-91,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,221,0,81
1585937921454,221,POST save-0,302,Found,Thread Group 1-91,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,221,0,81
1585937921676,903,POST save-1,200,OK,Thread Group 1-91,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,903,0,0
1585937801694,120900,DELETE URL,502,Bad Gateway,Thread Group 1-14,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,807,0,206
1585937801694,807,DELETE URL-0,302,Found,Thread Group 1-14,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,807,0,206
1585937802501,120093,DELETE URL-1,502,Bad Gateway,Thread Group 1-14,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120093,0,0
1585937921585,1018,POST save,200,OK,Thread Group 1-97,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,209,0,67
1585937921585,209,POST save-0,302,Found,Thread Group 1-97,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,209,0,67
1585937921795,808,POST save-1,200,OK,Thread Group 1-97,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,808,0,0
1585937921450,1229,DELETE URL,200,OK,Thread Group 1-95,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,360,0,74
1585937921450,360,DELETE URL-0,302,Found,Thread Group 1-95,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,360,0,74
1585937921810,869,DELETE URL-1,200,OK,Thread Group 1-95,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,869,0,0
1585937921450,1244,DELETE URL,200,OK,Thread Group 1-100,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,360,0,84
1585937921450,360,DELETE URL-0,302,Found,Thread Group 1-100,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,360,0,84
1585937921810,884,DELETE URL-1,200,OK,Thread Group 1-100,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,884,0,0
1585937921612,1085,DELETE URL,200,OK,Thread Group 1-93,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,309,0,0
1585937921612,309,DELETE URL-0,302,Found,Thread Group 1-93,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,309,0,0
1585937921921,776,DELETE URL-1,200,OK,Thread Group 1-93,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,776,0,0
1585937921584,1154,DELETE URL,200,OK,Thread Group 1-96,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,311,0,0
1585937921584,311,DELETE URL-0,302,Found,Thread Group 1-96,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,311,0,0
1585937921896,842,DELETE URL-1,200,OK,Thread Group 1-96,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,842,0,0
1585937802108,120737,DELETE URL,502,Bad Gateway,Thread Group 1-3,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,647,0,76
1585937802108,647,DELETE URL-0,302,Found,Thread Group 1-3,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,647,0,76
1585937802755,120090,DELETE URL-1,502,Bad Gateway,Thread Group 1-3,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120090,0,0
1585937802292,120704,DELETE URL,502,Bad Gateway,Thread Group 1-27,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,615,0,66
1585937802292,615,DELETE URL-0,302,Found,Thread Group 1-27,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,615,0,66
1585937802908,120088,DELETE URL-1,502,Bad Gateway,Thread Group 1-27,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120088,0,0
1585937921443,1751,POST send,200,OK,Thread Group 1-99,text,true,,12694,372,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,851,0,79
1585937921443,851,POST send-0,302,Found,Thread Group 1-99,text,true,,193,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,851,0,79
1585937922294,900,POST send-1,200,OK,Thread Group 1-99,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,900,0,0
1585937922326,917,GET,200,OK,Thread Group 1-20,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,917,0,71
1585937921460,2050,POST send,200,OK,Thread Group 1-94,text,true,,12694,372,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,991,0,76
1585937921460,991,POST send-0,302,Found,Thread Group 1-94,text,true,,193,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,991,0,76
1585937922451,1059,POST send-1,200,OK,Thread Group 1-94,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1059,0,0
1585937922070,1505,DELETE URL,200,OK,Thread Group 1-21,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,381,0,69
1585937922070,381,DELETE URL-0,302,Found,Thread Group 1-21,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,381,0,69
1585937922452,1123,DELETE URL-1,200,OK,Thread Group 1-21,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1123,0,0
1585937922261,1399,POST save,200,OK,Thread Group 1-22,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,190,0,71
1585937922261,190,POST save-0,302,Found,Thread Group 1-22,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,190,0,71
1585937922452,1208,POST save-1,200,OK,Thread Group 1-22,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1208,0,0
1585937922265,1447,POST save,200,OK,Thread Group 1-4,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,213,0,84
1585937922265,213,POST save-0,302,Found,Thread Group 1-4,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,213,0,84
1585937922478,1234,POST save-1,200,OK,Thread Group 1-4,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1233,0,0
1585937922104,1616,DELETE URL,200,OK,Thread Group 1-9,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,374,0,74
1585937922104,374,DELETE URL-0,302,Found,Thread Group 1-9,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,374,0,74
1585937922478,1242,DELETE URL-1,200,OK,Thread Group 1-9,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1242,0,0
1585937922093,1744,DELETE URL,200,OK,Thread Group 1-1,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,385,0,72
1585937922093,385,DELETE URL-0,302,Found,Thread Group 1-1,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,385,0,72
1585937922478,1359,DELETE URL-1,200,OK,Thread Group 1-1,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1358,0,0
1585937922281,1645,POST save,200,OK,Thread Group 1-7,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,211,0,70
1585937922281,211,POST save-0,302,Found,Thread Group 1-7,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,211,0,70
1585937922492,1434,POST save-1,200,OK,Thread Group 1-7,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1433,0,0
1585937804130,120198,POST send,502,Bad Gateway,Thread Group 1-35,text,false,,408,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,120198,0,81
1585937922434,1957,GET,200,OK,Thread Group 1-32,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1957,0,70
1585937922104,2302,DELETE URL,200,OK,Thread Group 1-10,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,400,0,79
1585937922104,400,DELETE URL-0,302,Found,Thread Group 1-10,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,400,0,79
1585937922504,1902,DELETE URL-1,200,OK,Thread Group 1-10,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1902,0,0
1585937922458,1954,GET,200,OK,Thread Group 1-12,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1954,0,70
1585937922466,1946,GET,200,OK,Thread Group 1-34,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1946,0,78
1585937922478,1942,GET,200,OK,Thread Group 1-29,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1942,0,74
1585937804121,120330,POST save,502,Bad Gateway,Thread Group 1-8,text,false,,601,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,203,0,73
1585937804121,203,POST save-0,302,Found,Thread Group 1-8,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,203,0,73
1585937804325,120126,POST save-1,502,Bad Gateway,Thread Group 1-8,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120126,0,0
1585937804245,120207,GET,502,Bad Gateway,Thread Group 1-26,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120207,0,80
1585937804119,120337,POST save,502,Bad Gateway,Thread Group 1-2,text,false,,601,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,219,0,74
1585937804119,219,POST save-0,302,Found,Thread Group 1-2,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,219,0,74
1585937804338,120118,POST save-1,502,Bad Gateway,Thread Group 1-2,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120118,0,0
1585937922238,2357,DELETE URL,200,OK,Thread Group 1-98,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,309,0,0
1585937922238,309,DELETE URL-0,302,Found,Thread Group 1-98,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,309,0,0
1585937922547,2048,DELETE URL-1,200,OK,Thread Group 1-98,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2048,0,0
1585937922371,2233,POST save,200,OK,Thread Group 1-24,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,218,0,70
1585937922371,218,POST save-0,302,Found,Thread Group 1-24,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,218,0,70
1585937922589,2015,POST save-1,200,OK,Thread Group 1-24,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2015,0,0
1585937922486,2121,GET,200,OK,Thread Group 1-25,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2121,0,84
1585937922577,2036,GET,200,OK,Thread Group 1-13,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2036,0,71
1585937922596,2064,GET,200,OK,Thread Group 1-14,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2064,0,86
1585937804129,120537,DELETE URL,502,Bad Gateway,Thread Group 1-19,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,437,0,81
1585937804129,437,DELETE URL-0,302,Found,Thread Group 1-19,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,437,0,81
1585937804566,120100,DELETE URL-1,502,Bad Gateway,Thread Group 1-19,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120100,0,0
1585937804129,120538,DELETE URL,502,Bad Gateway,Thread Group 1-31,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,441,0,83
1585937804129,442,DELETE URL-0,302,Found,Thread Group 1-31,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,441,0,83
1585937804571,120096,DELETE URL-1,502,Bad Gateway,Thread Group 1-31,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120096,0,0
1585937804128,120546,DELETE URL,502,Bad Gateway,Thread Group 1-33,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,429,0,79
1585937804128,429,DELETE URL-0,302,Found,Thread Group 1-33,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,429,0,79
1585937804557,120117,DELETE URL-1,502,Bad Gateway,Thread Group 1-33,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120117,0,0
1585937804129,120553,DELETE URL,502,Bad Gateway,Thread Group 1-11,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,430,0,81
1585937804129,430,DELETE URL-0,302,Found,Thread Group 1-11,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,430,0,81
1585937804560,120122,DELETE URL-1,502,Bad Gateway,Thread Group 1-11,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120122,0,0
1585937922695,1996,GET,200,OK,Thread Group 1-100,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1996,0,0
1585937922681,2022,GET,200,OK,Thread Group 1-95,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2022,0,0
1585937922699,2011,GET,200,OK,Thread Group 1-93,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2011,0,0
1585937804522,120190,GET,502,Bad Gateway,Thread Group 1-28,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120190,0,77
1585937804128,120584,DELETE URL,502,Bad Gateway,Thread Group 1-17,text,false,,601,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,482,0,84
1585937804128,482,DELETE URL-0,302,Found,Thread Group 1-17,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,482,0,84
1585937804610,120102,DELETE URL-1,502,Bad Gateway,Thread Group 1-17,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120102,0,0
1585937804540,120174,GET,502,Bad Gateway,Thread Group 1-6,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120174,0,75
1585937804540,120174,GET,502,Bad Gateway,Thread Group 1-16,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120174,0,74
1585937804522,120194,GET,502,Bad Gateway,Thread Group 1-18,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120194,0,78
1585937922191,2623,POST send,200,OK,Thread Group 1-36,text,true,,12694,372,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,998,0,69
1585937922191,998,POST send-0,302,Found,Thread Group 1-36,text,true,,193,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,998,0,69
1585937923189,1625,POST send-1,200,OK,Thread Group 1-36,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1625,0,0
1585937922203,2699,POST send,200,OK,Thread Group 1-23,text,true,,12694,372,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1045,0,68
1585937922203,1045,POST send-0,302,Found,Thread Group 1-23,text,true,,193,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,1045,0,68
1585937923248,1654,POST send-1,200,OK,Thread Group 1-23,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1654,0,0
1585937804609,120297,POST save,502,Bad Gateway,Thread Group 1-39,text,false,,601,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,212,0,71
1585937804609,212,POST save-0,302,Found,Thread Group 1-39,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,212,0,71
1585937804821,120085,POST save-1,502,Bad Gateway,Thread Group 1-39,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120085,0,0
1585937923244,1678,POST save,200,OK,Thread Group 1-20,text,true,,12694,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,106,0,0
1585937923244,106,POST save-0,302,Found,Thread Group 1-20,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,106,0,0
1585937923350,1572,POST save-1,200,OK,Thread Group 1-20,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1572,0,0
1585937923578,1400,GET,200,OK,Thread Group 1-21,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1400,0,0
1585937923721,1344,GET,200,OK,Thread Group 1-9,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1344,0,0
1585937923838,1275,GET,200,OK,Thread Group 1-1,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1275,0,0
1585937922495,2731,POST send,200,OK,Thread Group 1-90,text,true,,12694,372,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1508,0,0
1585937922495,1508,POST send-0,302,Found,Thread Group 1-90,text,true,,193,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,1508,0,0
1585937924004,1222,POST send-1,200,OK,Thread Group 1-90,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1222,0,70
1585937923195,2071,DELETE URL,200,OK,Thread Group 1-99,text,true,,12694,376,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,879,0,0
1585937923195,880,DELETE URL-0,302,Found,Thread Group 1-99,text,true,,193,234,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/delete,879,0,0
1585937924075,1191,DELETE URL-1,200,OK,Thread Group 1-99,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,1191,0,74
1585937805750,120321,POST save,502,Bad Gateway,Thread Group 1-40,text,false,,601,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,209,0,89
1585937805750,209,POST save-0,302,Found,Thread Group 1-40,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,209,0,89
1585937805959,120112,POST save-1,502,Bad Gateway,Thread Group 1-40,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120112,0,0
1585937806674,120418,POST save,502,Bad Gateway,Thread Group 1-41,text,false,,601,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,218,0,101
1585937806674,218,POST save-0,302,Found,Thread Group 1-41,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,218,0,101
1585937806893,120199,POST save-1,502,Bad Gateway,Thread Group 1-41,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120199,0,0
1585937806924,120301,POST save,502,Bad Gateway,Thread Group 1-5,text,false,,601,437,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,212,0,82
1585937806924,212,POST save-0,302,Found,Thread Group 1-5,text,true,,193,295,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/save,212,0,82
1585937807136,120089,POST save-1,502,Bad Gateway,Thread Group 1-5,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120089,0,0
1585937807080,120180,POST send,502,Bad Gateway,Thread Group 1-37,text,false,,408,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,120180,0,76
1585937807099,120190,POST send,502,Bad Gateway,Thread Group 1-38,text,false,,408,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,120189,0,85
1585937807166,120192,GET,502,Bad Gateway,Thread Group 1-30,text,false,,408,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,120192,0,79
1585937922998,4456,GET,200,OK,Thread Group 1-27,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,4456,0,70
1585937924669,2807,GET,200,OK,Thread Group 1-31,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2807,0,73
1585937924408,3069,GET,200,OK,Thread Group 1-10,text,true,,12501,142,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,3069,0,75
1585937922605,4881,POST send,200,OK,Thread Group 1-97,text,true,,12694,372,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/,2044,0,0
1585937922605,2044,POST send-0,302,Found,Thread Group 1-97,text,true,,193,230,100,100,http://rss-kantkowi-nodejs.azurewebsites.net/send,2044,0,0
